0.02	0	0.2
0.02	0.00125	0.199611
0.02	0.0025	0.198462
0.02	0.00375	0.196604
0.02	0.005	0.194118
0.02	0.00625	0.191103
0.02	0.0075	0.187671
0.02	0.00875	0.183934
0.02	0.01	0.18
0.02	0.01125	0.175964
0.02	0.0125	0.17191
0.02	0.01375	0.167905
0.02	0.015	0.164
0.02	0.01625	0.160235
0.02	0.0175	0.156637
0.02	0.01875	0.153222
0.02	0.02	0.15
0.02125	0	0.200368
0.02125	0.00125	0.0999946
0.02125	0.0025	0.074614
0.02125	0.00375	0.0678045
0.02125	0.005	0.0654805
0.02125	0.00625	0.0641459
0.02125	0.0075	0.0629543
0.02125	0.00875	0.0617222
0.02125	0.01	0.0604305
0.02125	0.01125	0.0590987
0.02125	0.0125	0.0577522
0.02125	0.01375	0.0564142
0.02125	0.015	0.0551035
0.02125	0.01625	0.0538347
0.02125	0.0175	0.052618
0.02125	0.01875	0.0514601
0.02125	0.02	6.95272e-310
0.0225	0	0.201389
0.0225	0.00125	0.0753459
0.0225	0.0025	0.03749
0.0225	0.00375	0.0263236
0.0225	0.005	0.022951
0.0225	0.00625	0.0217742
0.0225	0.0075	0.0211821
0.0225	0.00875	0.0207261
0.0225	0.01	0.0202892
0.0225	0.01125	0.019847
0.0225	0.0125	0.0193998
0.0225	0.01375	0.0189535
0.0225	0.015	0.0185143
0.0225	0.01625	0.0180872
0.0225	0.0175	0.0176763
0.0225	0.01875	0.0172841
0.0225	0.02	4.03135e-317
0.02375	0	0.202961
0.02375	0.00125	0.0695766
0.02375	0.0025	0.0267666
0.02375	0.00375	0.0132726
0.02375	0.005	0.0090559
0.02375	0.00625	0.00770754
0.02375	0.0075	0.00722242
0.02375	0.00875	0.00698712
0.02375	0.01	0.00681907
0.02375	0.01125	0.00666651
0.02375	0.0125	0.00651658
0.02375	0.01375	0.00636752
0.02375	0.015	0.00622044
0.02375	0.01625	0.00607692
0.02375	0.0175	0.00593831
0.02375	0.01875	0.0058056
0.02375	0.02	0
0.025	0	0.205
0.025	0.00125	0.0686442
0.025	0.0025	0.0238527
0.025	0.00375	0.00928132
0.025	0.005	0.0045843
0.025	0.00625	0.00307296
0.025	0.0075	0.00257384
0.025	0.00875	0.00239024
0.025	0.01	0.00230233
0.025	0.01125	0.00224221
0.025	0.0125	0.0021897
0.025	0.01375	0.0021393
0.025	0.015	0.00208994
0.025	0.01625	0.00204171
0.025	0.0175	0.00199501
0.025	0.01875	0.00195015
0.025	0.02	9.48606e-322
0.02625	0	0.20744
0.02625	0.00125	0.0690212
0.02625	0.0025	0.0232185
0.02625	0.00375	0.00812494
0.02625	0.005	0.00317731
0.02625	0.00625	0.00156257
0.02625	0.0075	0.0010341
0.02625	0.00875	0.000856086
0.02625	0.01	0.000789604
0.02625	0.01125	0.000757953
0.02625	0.0125	0.000736912
0.02625	0.01375	0.000719054
0.02625	0.015	0.000702248
0.02625	0.01625	0.000685991
0.02625	0.0175	0.000670249
0.02625	0.01875	0.0006551
0.02625	0.02	6.95275e-310
0.0275	0	0.210227
0.0275	0.00125	0.0698121
0.0275	0.0025	0.0232576
0.0275	0.00375	0.00784565
0.0275	0.005	0.00275574
0.0275	0.00625	0.00107958
0.0275	0.0075	0.00052842
0.0275	0.00875	0.000346127
0.0275	0.01	0.000283933
0.0275	0.01125	0.000260471
0.0275	0.0125	0.000249346
0.0275	0.01375	0.0002421
0.0275	0.015	0.000236087
0.0275	0.01625	0.000230519
0.0275	0.0175	0.000225192
0.0275	0.01875	0.000220073
0.0275	0.02	4.03739e-317
0.02875	0	0.213315
0.02875	0.00125	0.0707818
0.02875	0.0025	0.0235099
0.02875	0.00375	0.00783888
0.02875	0.005	0.00264865
0.02875	0.00625	0.000932058
0.02875	0.0075	0.000365119
0.02875	0.00875	0.000177812
0.02875	0.01	0.000115436
0.02875	0.01125	9.39769e-05
0.02875	0.0125	8.58307e-05
0.02875	0.01375	8.19827e-05
0.02875	0.015	7.95174e-05
0.02875	0.01625	7.75092e-05
0.02875	0.0175	7.56753e-05
0.02875	0.01875	7.39371e-05
0.02875	0.02	3.17193e-317
0.03	0	0.216667
0.03	0.00125	0.0718621
0.03	0.0025	0.023843
0.03	0.00375	0.00792047
0.03	0.005	0.00264228
0.03	0.00625	0.000893585
0.03	0.0075	0.000314676
0.03	0.00875	0.000123122
0.03	0.01	5.96395e-05
0.03	0.01125	3.84041e-05
0.03	0.0125	3.10587e-05
0.03	0.01375	2.82603e-05
0.03	0.015	2.69444e-05
0.03	0.01625	2.61134e-05
0.03	0.0175	2.54472e-05
0.03	0.01875	2.48461e-05
0.03	0.02	2.14325e-312
0.03125	0	0.22025
0.03125	0.00125	0.073028
0.03125	0.0025	0.0242178
0.03125	0.00375	0.00803456
0.03125	0.005	0.00266921
0.03125	0.00625	0.000890699
0.03125	0.0075	0.000301344
0.03125	0.00875	0.000106116
0.03125	0.01	4.1439e-05
0.03125	0.01125	1.99608e-05
0.03125	0.0125	1.27549e-05
0.03125	0.01375	1.02538e-05
0.03125	0.015	9.29956e-06
0.03125	0.01625	8.85324e-06
0.03125	0.0175	8.57511e-06
0.03125	0.01875	8.35529e-06
0.03125	0.02	0
0.0325	0	0.224038
0.0325	0.00125	0.0742666
0.0325	0.0025	0.0246211
0.0325	0.00375	0.00816391
0.0325	0.005	0.00270828
0.0325	0.00625	0.000899745
0.0325	0.0075	0.000300272
0.0325	0.00875	0.000101597
0.0325	0.01	3.5759e-05
0.0325	0.01125	1.39299e-05
0.0325	0.0125	6.6712e-06
0.0325	0.01375	4.23125e-06
0.0325	0.015	3.3827e-06
0.0325	0.01625	3.05899e-06
0.0325	0.0175	2.90852e-06
0.0325	0.01875	2.81595e-06
0.0325	0.02	3.17211e-317
0.03375	0	0.228009
