0.02	0	0.2
0.02	0.00125	0.199611
0.02	0.0025	0.198462
0.02	0.00375	0.196604
0.02	0.005	0.194118
0.02	0.00625	0.191103
0.02	0.0075	0.187671
0.02	0.00875	0.183934
0.02	0.01	0.18
0.02	0.01125	0.175964
0.02	0.0125	0.17191
0.02	0.01375	0.167905
0.02	0.015	0.164
0.02	0.01625	0.160235
0.02	0.0175	0.156637
0.02	0.01875	0.153222
0.02	0.02	0.15
0.02125	0	0.200368
0.02125	0.00125	nan
0.02125	0.0025	nan
0.02125	0.00375	nan
0.02125	0.005	nan
0.02125	0.00625	nan
0.02125	0.0075	nan
0.02125	0.00875	nan
0.02125	0.01	nan
0.02125	0.01125	nan
0.02125	0.0125	nan
0.02125	0.01375	nan
0.02125	0.015	nan
0.02125	0.01625	nan
0.02125	0.0175	nan
0.02125	0.01875	nan
0.02125	0.02	0.10825
0.0225	0	0.201389
0.0225	0.00125	nan
0.0225	0.0025	nan
0.0225	0.00375	nan
0.0225	0.005	nan
0.0225	0.00625	nan
0.0225	0.0075	nan
0.0225	0.00875	nan
0.0225	0.01	nan
0.0225	0.01125	nan
0.0225	0.0125	nan
0.0225	0.01375	nan
0.0225	0.015	nan
0.0225	0.01625	nan
0.0225	0.0175	nan
0.0225	0.01875	nan
0.0225	0.02	0.1145
0.02375	0	0.202961
0.02375	0.00125	nan
0.02375	0.0025	nan
0.02375	0.00375	nan
0.02375	0.005	nan
0.02375	0.00625	nan
0.02375	0.0075	nan
0.02375	0.00875	nan
0.02375	0.01	nan
0.02375	0.01125	nan
0.02375	0.0125	nan
0.02375	0.01375	nan
0.02375	0.015	nan
0.02375	0.01625	nan
0.02375	0.0175	nan
0.02375	0.01875	nan
0.02375	0.02	0.12075
0.025	0	0.205
0.025	0.00125	nan
0.025	0.0025	nan
0.025	0.00375	nan
0.025	0.005	nan
0.025	0.00625	nan
0.025	0.0075	nan
0.025	0.00875	nan
0.025	0.01	nan
0.025	0.01125	nan
0.025	0.0125	nan
0.025	0.01375	nan
0.025	0.015	nan
0.025	0.01625	nan
0.025	0.0175	nan
0.025	0.01875	nan
0.025	0.02	0.127
0.02625	0	0.20744
0.02625	0.00125	nan
0.02625	0.0025	nan
0.02625	0.00375	nan
0.02625	0.005	nan
0.02625	0.00625	nan
0.02625	0.0075	nan
0.02625	0.00875	nan
0.02625	0.01	nan
0.02625	0.01125	nan
0.02625	0.0125	nan
0.02625	0.01375	nan
0.02625	0.015	nan
0.02625	0.01625	nan
0.02625	0.0175	nan
0.02625	0.01875	nan
0.02625	0.02	0.13325
0.0275	0	0.210227
0.0275	0.00125	nan
0.0275	0.0025	nan
0.0275	0.00375	nan
0.0275	0.005	nan
0.0275	0.00625	nan
0.0275	0.0075	nan
0.0275	0.00875	nan
0.0275	0.01	nan
0.0275	0.01125	nan
0.0275	0.0125	nan
0.0275	0.01375	nan
0.0275	0.015	nan
0.0275	0.01625	nan
0.0275	0.0175	nan
0.0275	0.01875	nan
0.0275	0.02	0.1395
0.02875	0	0.213315
0.02875	0.00125	nan
0.02875	0.0025	nan
0.02875	0.00375	nan
0.02875	0.005	nan
0.02875	0.00625	nan
0.02875	0.0075	nan
0.02875	0.00875	nan
0.02875	0.01	nan
0.02875	0.01125	nan
0.02875	0.0125	nan
0.02875	0.01375	nan
0.02875	0.015	nan
0.02875	0.01625	nan
0.02875	0.0175	nan
0.02875	0.01875	nan
0.02875	0.02	0.14575
0.03	0	0.216667
0.03	0.00125	nan
0.03	0.0025	nan
0.03	0.00375	nan
0.03	0.005	nan
0.03	0.00625	nan
0.03	0.0075	nan
0.03	0.00875	nan
0.03	0.01	nan
0.03	0.01125	nan
0.03	0.0125	nan
0.03	0.01375	nan
0.03	0.015	nan
0.03	0.01625	nan
0.03	0.0175	nan
0.03	0.01875	nan
0.03	0.02	0.152
0.03125	0	0.22025
0.03125	0.00125	nan
0.03125	0.0025	nan
0.03125	0.00375	nan
0.03125	0.005	nan
0.03125	0.00625	nan
0.03125	0.0075	nan
0.03125	0.00875	nan
0.03125	0.01	nan
0.03125	0.01125	nan
0.03125	0.0125	nan
0.03125	0.01375	nan
0.03125	0.015	nan
0.03125	0.01625	nan
0.03125	0.0175	nan
0.03125	0.01875	nan
0.03125	0.02	0.15825
0.0325	0	0.224038
0.0325	0.00125	nan
0.0325	0.0025	nan
0.0325	0.00375	nan
0.0325	0.005	nan
0.0325	0.00625	nan
0.0325	0.0075	nan
0.0325	0.00875	nan
0.0325	0.01	nan
0.0325	0.01125	nan
0.0325	0.0125	nan
0.0325	0.01375	nan
0.0325	0.015	nan
0.0325	0.01625	nan
0.0325	0.0175	nan
0.0325	0.01875	nan
0.0325	0.02	0.1645
0.03375	0	0.228009
0.03375	0.00125	nan
0.03375	0.0025	nan
0.03375	0.00375	nan
0.03375	0.005	nan
0.03375	0.00625	nan
0.03375	0.0075	nan
0.03375	0.00875	nan
0.03375	0.01	nan
0.03375	0.01125	nan
0.03375	0.0125	nan
0.03375	0.01375	nan
0.03375	0.015	nan
0.03375	0.01625	nan
0.03375	0.0175	nan
0.03375	0.01875	nan
0.03375	0.02	0.17075
0.035	0	0.232143
0.035	0.00125	nan
0.035	0.0025	nan
0.035	0.00375	nan
0.035	0.005	nan
0.035	0.00625	nan
0.035	0.0075	nan
0.035	0.00875	nan
0.035	0.01	nan
0.035	0.01125	nan
0.035	0.0125	nan
0.035	0.01375	nan
0.035	0.015	nan
0.035	0.01625	nan
0.035	0.0175	nan
0.035	0.01875	nan
0.035	0.02	0.177
0.03625	0	0.236422
0.03625	0.00125	nan
0.03625	0.0025	nan
0.03625	0.00375	nan
0.03625	0.005	nan
0.03625	0.00625	nan
0.03625	0.0075	nan
0.03625	0.00875	nan
0.03625	0.01	nan
