0.02	0	0.2
0.02	0.00125	0.199611
0.02	0.0025	0.198462
0.02	0.00375	0.196604
0.02	0.005	0.194118
0.02	0.00625	0.191103
0.02	0.0075	0.187671
0.02	0.00875	0.183934
0.02	0.01	0.18
0.02	0.01125	0.175964
0.02	0.0125	0.17191
0.02	0.01375	0.167905
0.02	0.015	0.164
0.02	0.01625	0.160235
0.02	0.0175	0.156637
0.02	0.01875	0.153222
0.02	0.02	0.15
0.02125	0	0.200368
0.02125	0.00125	0.199792
0.02125	0.0025	0.198575
0.02125	0.00375	0.196748
0.02125	0.005	0.194365
0.02125	0.00625	0.191491
0.02125	0.0075	0.1882
0.02125	0.00875	0.184563
0.02125	0.01	0.180641
0.02125	0.01125	0.176476
0.02125	0.0125	0.172075
0.02125	0.01375	0.167388
0.02125	0.015	0.162254
0.02125	0.01625	0.156261
0.02125	0.0175	0.148348
0.02125	0.01875	0.135514
0.02125	0.02	0.10825
0.0225	0	0.201389
0.0225	0.00125	0.200625
0.0225	0.0025	0.199317
0.0225	0.00375	0.197476
0.0225	0.005	0.195135
0.0225	0.00625	0.192335
0.0225	0.0075	0.189117
0.0225	0.00875	0.185522
0.0225	0.01	0.181573
0.0225	0.01125	0.177269
0.0225	0.0125	0.172568
0.0225	0.01375	0.167357
0.0225	0.015	0.161399
0.0225	0.01625	0.154233
0.0225	0.0175	0.144998
0.0225	0.01875	0.132244
0.0225	0.02	0.1145
0.02375	0	0.202961
0.02375	0.00125	0.202021
0.02375	0.0025	0.200616
0.02375	0.00375	0.198741
0.02375	0.005	0.196412
0.02375	0.00625	0.193649
0.02375	0.0075	0.190473
0.02375	0.00875	0.186898
0.02375	0.01	0.182924
0.02375	0.01125	0.178523
0.02375	0.0125	0.173632
0.02375	0.01375	0.168128
0.02375	0.015	0.161797
0.02375	0.01625	0.154308
0.02375	0.0175	0.145193
0.02375	0.01875	0.133976
0.02375	0.02	0.12075
0.025	0	0.205
0.025	0.00125	0.203909
0.025	0.0025	0.202416
0.025	0.00375	0.200506
0.025	0.005	0.198179
0.025	0.00625	0.195444
0.025	0.0075	0.192303
0.025	0.00875	0.188753
0.025	0.01	0.18478
0.025	0.01125	0.180345
0.025	0.0125	0.175383
0.025	0.01375	0.169789
0.025	0.015	0.163411
0.025	0.01625	0.156054
0.025	0.0175	0.14752
0.025	0.01875	0.137732
0.025	0.02	0.127
0.02625	0	0.20744
0.02625	0.00125	0.206229
0.02625	0.0025	0.204671
0.02625	0.00375	0.202737
0.02625	0.005	0.200421
0.02625	0.00625	0.197719
0.02625	0.0075	0.194623
0.02625	0.00875	0.191121
0.02625	0.01	0.187187
0.02625	0.01125	0.182783
0.02625	0.0125	0.17785
0.02625	0.01375	0.17231
0.02625	0.015	0.166067
0.02625	0.01625	0.159027
0.02625	0.0175	0.151134
0.02625	0.01875	0.14245
0.02625	0.02	0.13325
0.0275	0	0.210227
0.0275	0.00125	0.208934
0.0275	0.0025	0.207338
0.0275	0.00375	0.205404
0.0275	0.005	0.203118
0.0275	0.00625	0.200468
0.0275	0.0075	0.197441
0.0275	0.00875	0.194014
0.0275	0.01	0.190161
0.0275	0.01125	0.185843
0.0275	0.0125	0.181012
0.0275	0.01375	0.175612
0.0275	0.015	0.169589
0.0275	0.01625	0.162907
0.0275	0.0175	0.155577
0.0275	0.01875	0.147701
0.0275	0.02	0.1395
0.02875	0	0.213315
0.02875	0.00125	0.211982
0.02875	0.0025	0.210383
0.02875	0.00375	0.208478
0.02875	0.005	0.206249
0.02875	0.00625	0.203679
0.02875	0.0075	0.200748
0.02875	0.00875	0.197431
0.02875	0.01	0.193699
0.02875	0.01125	0.189514
0.02875	0.0125	0.184834
0.02875	0.01375	0.17962
0.02875	0.015	0.17384
0.02875	0.01625	0.167487
0.02875	0.0175	0.160604
0.02875	0.01875	0.153296
0.02875	0.02	0.14575
0.03	0	0.216667
0.03	0.00125	0.215337
0.03	0.0025	0.213773
0.03	0.00375	0.211931
0.03	0.005	0.209791
0.03	0.00625	0.207332
0.03	0.0075	0.20453
0.03	0.00875	0.201359
0.03	0.01	0.197786
0.03	0.01125	0.193773
0.03	0.0125	0.189281
0.03	0.01375	0.184274
0.03	0.015	0.17873
0.03	0.01625	0.172653
0.03	0.0175	0.16609
0.03	0.01875	0.15915
0.03	0.02	0.152
0.03125	0	0.22025
0.03125	0.00125	0.218968
0.03125	0.0025	0.217476
0.03125	0.00375	0.215733
0.03125	0.005	0.213717
0.03125	0.00625	0.211403
0.03125	0.0075	0.208767
0.03125	0.00875	0.205779
0.03125	0.01	0.202403
0.03125	0.01125	0.1986
0.03125	0.0125	0.194326
0.03125	0.01375	0.189542
0.03125	0.015	0.184218
0.03125	0.01625	0.178354
0.03125	0.0175	0.17199
0.03125	0.01875	0.165231
0.03125	0.02	0.15825
0.0325	0	0.224038
0.0325	0.00125	0.222845
0.0325	0.0025	0.221464
0.0325	0.00375	0.219856
0.0325	0.005	0.217998
0.0325	0.00625	0.215867
0.0325	0.0075	0.213434
0.0325	0.00875	0.210668
0.0325	0.01	0.207532
0.0325	0.01125	0.203979
0.0325	0.0125	0.199958
0.0325	0.01375	0.195417
0.0325	0.015	0.190306
0.0325	0.01625	0.1846
0.0325	0.0175	0.178316
0.0325	0.01875	0.17155
0.0325	0.02	0.1645
0.03375	0	0.228009
0.03375	0.00125	0.226943
0.03375	0.0025	0.225709
0.03375	0.00375	0.22427
0.03375	0.005	0.222605
0.03375	0.00625	0.220691
0.03375	0.0075	0.2185
0.03375	0.00875	0.215999
0.03375	0.01	0.213148
0.03375	0.01125	0.209895
0.03375	0.0125	0.206177
0.03375	0.01375	0.20192
0.03375	0.015	0.197041
0.03375	0.01625	0.191463
0.03375	0.0175	0.185151
0.03375	0.01875	0.178167
